id,sales
3000888,4.205501176601176
3000889,0.007599999999999999
3000890,6.4383590076590105
3000891,2304.950518903318
3000892,0.43361760461760446
3000893,375.8653602904878
3000894,21.257800366300362
3000895,739.4312262626265
3000896,824.9040138528137
3000897,139.61255558629142
3000898,147.49828665778674
3000899,128.99371055515437
3000900,3071.8221180375194
3000901,20.925182251082255
3000902,2.0089946275946264
3000903,21.13072932178933
3000904,48.755107674981254
3000905,0.42568095238095244
3000906,198.42673859855708
3000907,13.554507614607619
3000908,79.4443424242424
3000909,30.430294790377413
3000910,131.39154901769345
3000911,6.851732423132424
3000912,258.4486697713204
3000913,178.25107280591635
3000914,3.589670107670106
3000915,9.361164502164497
3000916,288.00454937082833
3000917,60.85407108225999
3000918,4105.549665934195
3000919,140.94414978571422
3000920,26.062631805554698
3000921,2.2116912975912992
3000922,0.11553650793650797
3000923,3.2558513042513044
3000924,1251.3362507936517
3000925,0.0
3000926,110.83298124098125
3000927,4.350907137307138
3000928,670.5510829725828
3000929,440.86638565878576
3000930,235.0112364413364
3000931,31.98828024198026
3000932,33.73609275746032
3000933,2578.6655739847038
3000934,3.1369275280275297
3000935,0.38634782994783007
3000936,9.092744388944386
3000937,47.33695333373854
3000938,0.2011057720057721
3000939,160.55267993184094
3000940,4.365979365079365
3000941,161.16610460599802
3000942,37.52411464633519
3000943,151.9226993516114
3000944,0.8637866244866241
3000945,163.77330133212746
3000946,172.92154044185293
3000947,0.2074432900432901
3000948,3.4509574425574407
3000949,120.07258831581781
3000950,23.69169563769564
3000951,6662.085774880763
3000952,151.85337703907337
3000953,3.0580575757575743
3000954,5.073811510711509
3000955,0.1977825396825397
3000956,6.4881864357864325
3000957,4263.011878965478
3000958,0.0
3000959,861.2475662337657
3000960,12.413530303030303
3000961,1781.4226447330443
3000962,739.4518290043293
3000963,516.308257020202
3000964,228.57562337662335
3000965,63.732082861327605
3000966,6698.001537557138
3000967,21.725867676767667
3000968,0.5732597291597291
3000969,15.685796717171725
3000970,91.69018879073705
3000971,0.11902698412698409
3000972,476.57050462178915
3000973,12.08451572871573
3000974,495.6306758051947
3000975,11.898007683072477
3000976,457.544578773127
3000977,3.1601963924963914
3000978,648.9555730044731
3000979,395.9230639138638
3000980,1.4612595959595962
3000981,7.667374580974583
3000982,304.7300268266379
3000983,100.61474060974992
3000984,3174.7967345193215
3000985,72.64470385454541
3000986,10.692999433899432
3000987,2.8704034632034627
3000988,0.2402662337662338
3000989,4.555782650682651
3000990,1432.1345608835607
3000991,0.0
3000992,200.19649235209235
3000993,14.978621356421357
3000994,691.4841761904765
3000995,582.9073070929072
3000996,210.16976072598555
3000997,51.08088666888668
3000998,47.59613728451198
3000999,3230.3573453881677
3001000,8.205496037296038
3001001,0.6192333999334
3001002,11.409830946830944
3001003,28.955771611349796
3001004,0.21074054834054837
3001005,170.36950028513323
3001006,7.130331501831497
3001007,129.16289089345278
3001008,24.955587087366943
3001009,150.12557879128335
3001010,2.1566303807303795
3001011,148.24542481306617
3001012,181.18567975256911
3001013,1.8696458874458879
3001014,6.36271924741925
3001015,153.48847827695823
3001016,41.19348806038406
3001017,6666.952158976891
3001018,160.00144588923573
3001019,3.4215662337662347
3001020,2.9496748917748916
3001021,0.0
3001022,4.175462914862916
3001023,1352.8922063492062
3001024,0.0
3001025,146.1943042180042
3001026,5.23004028194028
3001027,612.7096436119435
3001028,548.4514674103675
3001029,184.70811181046759
3001030,44.3400780663781
3001031,25.307819970139956
3001032,3205.5527048398267
3001033,7.579324331224333
3001034,0.34850476190476193
3001035,9.807094805194804
3001036,26.90892814831771
3001037,0.06786435786435786
3001038,140.62053902997846
3001039,1.0135064935064932
3001040,124.30343215259859
3001041,8.423310136174935
3001042,141.0686660771975
3001043,1.2459555333555337
3001044,158.4416378397746
3001045,197.94979229928188
3001046,0.8392825396825396
3001047,4.10058131868132
3001048,85.31105978564456
3001049,28.322398845598837
3001050,6896.078568152196
3001051,150.67136099747384
3001052,1.2261894660894666
3001053,2.9039676989676972
3001054,0.0
3001055,4.250154545454544
3001056,1407.182154256854
3001057,0.0
3001058,184.00089004328998
3001059,7.127241147741151
3001060,1159.9563584415585
3001061,577.2596104118106
3001062,274.2235086808714
3001063,34.71329985569985
3001064,43.512578978012684
3001065,3237.3232762683974
3001066,9.858390331890332
3001067,0.3373535353535353
3001068,11.147654906204911
3001069,29.641821553223917
3001070,0.06802265512265512
3001071,198.85979957264954
3001072,1.6193143412143416
3001073,184.53586287844573
3001074,9.836245477632476
3001075,238.66715460099505
3001076,2.464213564213563
3001077,217.14374001932754
3001078,242.83022878037636
3001079,0.3982295815295815
3001080,5.776230591630588
3001081,84.00084511385164
3001082,92.22417935397935
3001083,6664.3948930032475
3001084,251.29930097851675
3001085,3.9407254856254825
3001086,3.2972146742146724
3001087,4.594901443001439
3001088,3.8662282828282826
3001089,1717.8397920745915
3001090,0.0
3001091,169.06989643689636
3001092,8.043108080808082
3001093,876.6922178932176
3001094,587.2429359307362
3001095,305.7033618457457
3001096,94.39828299478296
3001097,58.03743878095238
3001098,3180.6363513509928
3001099,7.789107215007219
3001100,1.0278639249639254
3001101,14.60747812742813
3001102,27.579666297547732
3001103,0.07558614718614719
3001104,237.3176199058718
3001105,10.23721057831057
3001106,150.6241982162338
3001107,23.853966339662765
3001108,177.49807372538137
3001109,2.202105627705627
3001110,155.2382016789383
3001111,211.7715349258258
3001112,0.7294070707070709
3001113,6.632882395382393
3001114,125.78138104290586
3001115,45.91954632034632
3001116,6334.762691753563
3001117,204.54203349837974
3001118,5.112691386391387
3001119,3.253241092241091
3001120,0.13144329004329003
3001121,3.2848511266511284
3001122,1435.6380240981246
3001123,0.0
3001124,170.8300605061605
3001125,4.794862193362195
3001126,774.9106367965368
3001127,353.18012698412724
3001128,209.5099453551515
3001129,128.4705164502165
3001130,26.040361392175466
3001131,2377.632106019625
3001132,7.6020346653346635
3001133,0.15395093795093795
3001134,10.668665295815297
3001135,26.754592253680475
3001136,0.10135238095238094
3001137,184.03002608835607
3001138,0.0
3001139,114.24034424921783
3001140,23.348286079345304
3001141,122.31021877411824
3001142,1.0381524364524364
3001143,59.46878510127067
3001144,205.85303764043135
3001145,0.8542843600843604
3001146,2.6612682539682537
3001147,66.25876221421531
3001148,42.760806426906456
3001149,3768.1500262429936
3001150,164.54112203087618
3001151,1.4573332556332554
3001152,9.240638905538907
3001153,0.5430366522366522
3001154,3.7656421356421346
3001155,2774.70424963925
3001156,0.0
3001157,330.5985883671883
3001158,6.037797358197356
3001159,1068.1835930957932
3001160,1019.0195645909644
3001161,451.38376760438916
3001162,187.44666849816846
3001163,90.48548829509377
3001164,4480.640400718615
3001165,15.033770851370859
3001166,1.1302689754689752
3001167,21.84286594516594
3001168,34.72243568303288
3001169,0.22036782106782116
3001170,299.49070847765086
3001171,0.9001042069042071
3001172,206.46768474406917
3001173,30.801896310841837
3001174,235.60224774607477
3001175,3.845342202242203
3001176,260.1061836964389
3001177,271.16787823049594
3001178,3.435838550338551
3001179,8.05387705627706
3001180,341.0921396863045
3001181,56.86041178274282
3001182,2200.6877937228574
3001183,279.15988772077907
3001184,13.965664833034964
3001185,2.8261473304473292
3001186,0.5999353535353533
3001187,4.14703997113997
3001188,2067.5148335997346
3001189,0.0
3001190,572.2881727272728
3001191,6.349400388500388
3001192,597.9833138528138
3001193,900.6695930238094
3001194,256.28977777965355
3001195,183.30199126429127
3001196,45.07352457250559
3001197,2876.9833346937085
3001198,6.282718470418472
3001199,1.0180050505050506
3001200,19.51937128427128
3001201,32.19036392005191
3001202,0.24880476190476197
3001203,207.5865843848929
3001204,9.4767556998557
3001205,90.00414109969033
3001206,35.70766469051423
3001207,158.88753648835083
3001208,2.5081748196248195
3001209,63.2817377228485
3001210,227.87464110573202
3001211,2.243139682539682
3001212,3.311291153291154
3001213,160.22418560659366
3001214,51.3349941010101
3001215,3210.5800709668565
3001216,129.38257571093837
3001217,12.825575013457579
3001218,5.836500577200579
3001219,0.7728144300144302
3001220,3.582107359307359
3001221,2130.8342602952616
3001222,0.0
3001223,198.0125964479965
3001224,10.991876190476193
3001225,839.1562795093797
3001226,413.2167206016206
3001227,319.29347333939404
3001228,54.33691887001888
3001229,45.44744337441791
3001230,3080.4334185577204
3001231,14.440546464646458
3001232,0.6839264790764789
3001233,16.97723275613275
3001234,31.617965860650326
3001235,0.18565526695526696
3001236,186.55269118969917
3001237,4.714531668331667
3001238,84.78653319481475
3001239,11.838120644176035
3001240,146.56033605239404
3001241,4.353821250971251
3001242,134.28765292175666
3001243,180.49527367388168
3001244,1.114891808191808
3001245,5.780642135642139
3001246,106.54940428577659
3001247,25.33967199467198
3001248,4922.529281477182
3001249,117.70621143679044
3001250,5.333987945387944
3001251,4.41247445887446
3001252,0.0613904761904762
3001253,7.8500834054834066
3001254,2880.1759347763336
3001255,0.024376190476190482
3001256,621.5611520652238
3001257,10.037410866910864
3001258,851.0402411255413
3001259,852.486422943723
3001260,224.61000827610167
3001261,156.59811500721494
3001262,103.56391405563826
3001263,3665.780650288602
3001264,26.218203174603172
3001265,1.247152092352092
3001266,18.75462832456432
3001267,57.512919809811955
3001268,0.16192380952380953
3001269,271.7941147907313
3001270,19.892640548340548
3001271,79.56419105916305
3001272,45.66890806600025
3001273,140.98835607128436
3001274,8.410037185037183
3001275,412.4726661183306
3001276,240.10351706046183
3001277,6.48936378066378
3001278,7.350788023088025
3001279,435.3090257340115
3001280,105.30102473429812
3001281,3716.409906942278
3001282,235.13919729220794
3001283,28.465858434359806
3001284,7.2541142857142855
3001285,0.24630062160062166
3001286,5.573645165945161
3001287,3468.0446787800424
3001288,0.0
3001289,433.06677335997335
3001290,6.18979884559885
3001291,1084.9313100899099
3001292,824.7696122211119
3001293,522.7145663744412
3001294,63.23117900987901
3001295,69.23891557145103
3001296,5050.606782388459
3001297,12.305283261183265
3001298,0.19988449328449334
3001299,21.39271579531579
3001300,40.72874975450242
3001301,0.05817417027417027
3001302,266.7221881673881
3001303,2.537625685425684
3001304,94.73646079789984
3001305,33.601306309100714
3001306,262.543020121387
3001307,1.8062191697191714
3001308,250.45392842538112
3001309,338.5440877531601
3001310,1.8775060606060594
3001311,5.290658152958158
3001312,241.04569991584714
3001313,56.88708118858917
3001314,2107.8716301685718
3001315,169.95835368222512
3001316,7.837147172557892
3001317,10.279387567987571
3001318,0.2913622377622379
3001319,4.705955988455988
3001320,3094.5424238095234
3001321,0.0
3001322,415.2073147075147
3001323,6.507194083694086
3001324,1108.3329693972685
3001325,760.7197224664222
3001326,304.59822370674743
3001327,169.58379307359306
3001328,88.26958642760047
3001329,3451.8070731906187
3001330,13.114913775113772
3001331,1.3898734931734935
3001332,30.445325396825403
3001333,39.41846235373879
3001334,0.09898412698412692
3001335,241.46146475607725
3001336,4.2812160173160185
3001337,90.56726283219174
3001338,32.0755860802067
3001339,208.6046455262188
3001340,1.3900760461760464
3001341,113.02927948354044
3001342,253.85878412086146
3001343,1.8840434343434354
3001344,8.433264186034855
3001345,154.5886369527425
3001346,147.7987608230435
3001347,1788.5241376546614
3001348,190.87069297015816
3001349,3.2679772005772016
3001350,2.868672605172606
3001351,0.11955252525252524
3001352,3.8673754689754687
3001353,1533.901489610389
3001354,0.0
3001355,154.42440591630583
3001356,8.37574747474748
3001357,596.9445555555557
3001358,566.7676271062271
3001359,197.58207555350086
3001360,51.427880752580755
3001361,41.35200303806638
3001362,2614.861918872771
3001363,14.366211688311692
3001364,1.3411962925962928
3001365,29.266013852813856
3001366,33.346635292714254
3001367,0.07852063492063491
3001368,160.901297436075
3001369,1.0664186147186154
3001370,70.13012059424442
3001371,10.650110550493501
3001372,153.95161684917716
3001373,2.810608946608947
3001374,117.82211185395458
3001375,192.77676298620509
3001376,1.022785714285714
3001377,5.35101443001443
3001378,126.02907722092353
3001379,39.41819581799262
3001380,2189.569735375325
3001381,130.218677070779
3001382,1.9207134920634918
3001383,2.4060370296370284
3001384,0.06472857142857143
3001385,3.729907215007215
3001386,1508.0803987734487
3001387,0.0026666666666666666
3001388,290.90205145411255
3001389,18.020768398268395
3001390,576.4716415806415
3001391,509.454029093129
3001392,181.6298392308123
3001393,54.21922121212123
3001394,81.20233175485393
3001395,2428.751258931356
3001396,25.080963347763362
3001397,0.5708181818181819
3001398,12.628278787878797
3001399,32.47036003289607
3001400,0.073115873015873
3001401,140.32723346567877
3001402,12.583700432900436
3001403,67.03555873240492
3001404,29.257988306350583
3001405,148.70782463094358
3001406,4.369868542568542
3001407,663.5967588757195
3001408,236.66943004272642
3001409,2.387759673659673
3001410,5.148475180375184
3001411,325.42008678481676
3001412,30.283683907348486
3001413,5608.013306310172
3001414,136.4745430688509
3001415,5.233868935542739
3001416,3.477244011544012
3001417,0.3747080808080808
3001418,4.89928320568321
3001419,3440.27796939727
3001420,0.010666666666666666
3001421,809.6972733645288
3001422,10.228579653679645
3001423,1133.454756277057
3001424,1401.5685041847044
3001425,270.4213394571081
3001426,219.80755689865697
3001427,139.04168314545046
3001428,4332.550926587925
3001429,27.11946262626263
3001430,0.7256952380952378
3001431,18.853010389610375
3001432,42.31934711378287
3001433,0.05880721500721501
3001434,270.7304482705627
3001435,9.483168076368075
3001436,61.93246344812785
3001437,41.69608002736482
3001438,216.99450552136759
3001439,12.65548921078921
3001440,369.7365881053239
3001441,288.3509272010658
3001442,16.463327128427128
3001443,7.425398556998555
3001444,513.2737778890516
3001445,112.37998297340987
3001446,6343.303756412262
3001447,256.30274702046813
3001448,19.643355396117954
3001449,3.7519455988455994
3001450,0.14499841269841274
3001451,4.7827611277611295
3001452,1725.5726653679653
3001453,0.0026666666666666666
3001454,452.49841514447786
3001455,4.9119990120990105
3001456,384.73793246753235
3001457,569.8073780219779
3001458,167.09918480213108
3001459,83.78624545454545
3001460,75.05719127671735
3001461,2111.4064261408157
3001462,18.494596681096667
3001463,0.6131985569985571
3001464,16.84285189255189
3001465,34.45757080610687
3001466,0.10930086580086577
3001467,127.08571467951639
3001468,0.0
3001469,63.661564304174014
3001470,35.268796266905795
3001471,233.89243778162185
3001472,10.836117038517036
3001473,172.84673426134054
3001474,199.2618762136948
3001475,5.292462193362192
3001476,7.035446919746917
3001477,160.15805551796947
3001478,32.97281391161384
3001479,6343.303756412262
3001480,130.34821519527728
3001481,2.5897102080965064
3001482,3.4450402597402596
3001483,0.6975282828282826
3001484,3.6766725940725946
3001485,863.7143961038961
3001486,0.0
3001487,225.0589381153847
3001488,5.802030269730268
3001489,391.64248412698436
3001490,300.5133253302254
3001491,135.7423248282758
3001492,28.77220750360751
3001493,31.067238179654673
3001494,2045.2818514239318
3001495,2.8468245310245313
3001496,0.6613017316017317
3001497,17.104822766122762
3001498,25.301960771460628
3001499,0.10814213564213562
3001500,117.50485505377212
3001501,0.0906976911976912
3001502,62.659110052295226
3001503,25.972842957150228
